Ticker,Start Date,End Date,Pietroski F-Score,Current Ratio,Liabilities to Equity Ratio,Debt Ratio,Quarterly Return
BLKB,2017-11-02,2018-02-20,6.00000,0.62909,3.14239,0.29464,0.9936299292214357
BLKB,2018-02-20,2018-05-04,6.00000,0.82019,4.34613,0.24375,0.9891116312201079
BLKB,2018-05-04,2018-08-03,5.00000,0.71292,2.97285,0.34151,1.0102880658436213
BLKB,2018-08-03,2018-11-02,5.00000,0.77390,3.51344,0.30529,0.7576374745417516
BLKB,2018-11-02,2019-02-20,4.00000,0.66247,2.86245,0.30273,1.0194892473118278
BLKB,2019-02-20,2019-05-03,6.00000,0.74223,3.32150,0.23966,1.0040870138431115
BLKB,2019-05-03,2019-08-02,1.00000,0.68857,3.65461,0.34279,1.1710871848739497
BLKB,2019-08-02,2019-11-01,4.00000,0.75915,4.02803,0.29953,0.9456217064693352
BLKB,2019-11-01,2020-02-20,4.00000,0.65828,3.48284,0.29418,0.9218638842779227
BLKB,2020-02-20,2020-05-07,6.00000,0.74283,4.02304,0.23437,0.7190996784565916
BLOX,2014-06-05,2014-09-25,3.00000,2.88050,0.64896,0.00000,1.1592
BLOX,2014-09-25,2014-12-04,3.00000,2.88895,0.65972,0.00000,1.2394755003450657
BLOX,2014-12-04,2015-03-06,3.00000,2.83147,0.67935,0.00000,1.3507795100222717
BLOX,2015-03-06,2015-06-04,4.00000,2.83906,0.69069,0.00000,1.0882110469909314
BLOX,2015-06-04,2015-09-25,5.00000,2.74359,0.71197,0.00000,0.6287878787878789
BLOX,2015-09-25,2015-12-03,5.00000,2.88464,0.66914,0.00000,1.1096385542168674
BLOX,2015-12-03,2016-03-03,6.00000,3.02230,0.64871,0.00000,0.8669923995656894
BLOX,2016-03-03,2016-06-02,6.00000,2.72810,0.77693,0.00000,1.2191609267376329
BLOX,2016-06-02,2016-09-22,2.00000,2.22086,0.89771,0.00000,1.3559322033898304
BLUE,2015-08-07,2015-11-05,2.00000,29.08900,0.08728,0.00000,0.4945395799676898
BLUE,2015-11-05,2016-02-25,3.00000,21.23939,0.14470,0.04302,0.666797334378675
BLUE,2016-02-25,2016-05-04,2.00000,12.97971,0.17853,0.06176,0.8291201254164218
BLUE,2016-05-04,2016-08-03,2.00000,14.39576,0.21351,0.07603,1.3025289529662019
BLUE,2016-08-03,2016-11-02,1.00000,14.43430,0.24019,0.09199,0.872799854835783
BLUE,2016-11-02,2017-02-22,1.00000,9.00763,0.32217,0.10889,1.581081081081081
BLUE,2017-02-22,2017-05-03,1.00000,9.71669,0.28603,0.10745,1.15844838921762
BLUE,2017-05-03,2017-08-02,1.00000,9.18706,0.31543,0.13757,1.0102156640181612
BLUE,2017-08-02,2017-11-01,3.00000,14.37110,0.21426,0.10566,1.6179775280898876
BLUE,2017-11-01,2018-02-21,4.00000,9.87887,0.23170,0.10972,1.4357638888888888
BLUE,2018-02-21,2018-05-02,5.00000,13.83476,0.17071,0.08142,0.8365175332527206
BLUE,2018-05-02,2018-08-02,5.00000,10.80318,0.18890,0.08279,0.8759757155247182
BLUE,2018-08-02,2018-11-01,3.00000,9.51079,0.20856,0.08748,0.7640924092409241
BLUE,2018-11-01,2019-02-21,4.00000,13.10626,0.17543,0.06536,1.1530753282653765
BLUE,2019-02-21,2019-05-03,3.00000,9.69055,0.18979,0.06836,1.0480221756068324
BLUE,2019-05-03,2019-08-01,2.00000,9.30549,0.20683,0.07865,0.9428122095932518
BLUE,2019-08-01,2019-10-31,3.00000,8.02411,0.23648,0.08666,0.6277200697550991
BLUE,2019-10-31,2020-02-18,1.00000,6.22367,0.28573,0.09303,1.0759753593429158
BLUE,2020-02-18,2020-05-11,1.00000,5.15330,0.34431,0.09888,0.7084643017512349
BMI,2013-10-28,2014-02-20,4.00000,1.28897,0.66247,0.21103,0.9988606152677555
BMI,2014-02-20,2014-04-23,4.00000,1.29704,0.60792,0.22162,0.9901140684410645
BMI,2014-10-31,2015-03-04,7.00000,1.49105,0.54379,0.18648,1.0221606648199446
BMI,2015-03-04,2015-04-23,6.00000,1.31781,0.59173,0.22256,1.059959349593496
BMI,2015-04-23,2015-07-27,5.00000,1.32931,0.58625,0.22172,0.8839884947267498
BMI,2015-07-27,2015-10-29,4.00000,1.39785,0.59712,0.20448,1.0795372378886479
BMI,2015-10-29,2016-02-26,2.00000,1.48472,0.53782,0.19098,1.1085063630274616
BMI,2016-02-26,2016-04-26,6.00000,1.42837,0.53043,0.20074,1.06404833836858
BMI,2016-04-26,2016-07-22,7.00000,1.52526,0.49397,0.17159,1.0019875070982396
BMI,2016-07-22,2016-10-27,7.00000,1.65002,0.45496,0.14978,0.9096061207140834
BMI,2016-10-27,2017-02-28,6.00000,1.78823,0.41431,0.13925,1.144859813084112
BMI,2017-02-28,2017-04-24,6.00000,1.99124,0.36490,0.10852,1.091156462585034
BMI,2017-04-24,2017-07-26,5.00000,2.01581,0.35540,0.10792,1.1346633416458853
BMI,2017-07-26,2017-10-25,6.00000,1.73364,0.40586,0.12029,0.9615384615384616
BMI,2017-10-25,2018-03-01,3.00000,1.76504,0.40843,0.11647,1.088
BMI,2018-03-01,2018-04-24,4.00000,1.70363,0.41187,0.11373,0.9107142857142857
BMI,2018-04-24,2018-07-25,2.00000,1.88323,0.40803,0.12187,1.1914648212226067
BMI,2018-07-25,2018-10-24,5.00000,1.96380,0.39046,0.10578,0.9492739593417232
BMI,2018-10-24,2019-02-26,6.00000,2.19459,0.35935,0.08960,1.2374056699979605
BMI,2019-02-26,2019-04-30,6.00000,2.74363,0.29386,0.04599,0.8907202900939508
BMI,2019-04-30,2019-07-30,6.00000,2.95599,0.30665,0.02723,0.9835307179866766
BMI,2019-07-30,2019-10-25,6.00000,3.23244,0.27938,0.01126,1.0959548447789276
BMI,2019-10-25,2020-02-21,6.00000,3.25501,0.28999,0.01044,1.2127038626609443
BMI,2020-02-21,2020-04-29,6.00000,3.49527,0.27434,0.01062,0.8774065685164213
BMRA,2018-08-29,2018-10-15,1.00000,4.99999,0.20732,0.00000,0.8695652173913043
BMRA,2019-08-29,2019-10-15,1.00000,3.55501,0.31761,0.00000,1.0313588850174216
BMS,2012-08-09,2012-11-09,5.00000,2.31941,1.72683,0.36433,1.0961410512308718
BMS,2012-11-09,2013-02-28,5.00000,2.27689,1.64398,0.35096,1.1399089529590287
BMS,2013-02-28,2013-05-06,7.00000,2.37170,1.55086,0.34080,1.051650692225772
BMS,2013-05-06,2013-08-02,5.00000,2.59679,1.63941,0.36034,1.0655696202531646
BMS,2013-08-02,2013-11-01,8.00000,2.52132,1.60330,0.35161,0.9508196721311475
BMS,2013-11-01,2014-02-21,8.00000,2.39940,1.48631,0.34559,0.9750124937531235
BMS,2014-02-21,2014-05-02,7.00000,2.49958,1.43958,0.34945,1.0328036904151716
BMS,2014-05-02,2014-08-01,5.00000,2.45380,1.47358,0.35196,0.9650124069478909
BMS,2014-08-01,2014-10-31,6.00000,2.58873,1.44971,0.35661,0.9874003599897145
BMS,2014-10-31,2015-02-20,7.00000,2.63538,1.52088,0.36082,1.2403645833333334
BMS,2015-02-20,2015-05-01,7.00000,2.67511,1.51975,0.37191,0.9500314927566659
BMS,2015-05-01,2015-07-29,8.00000,2.55143,1.68817,0.38827,0.9697237569060774
BMS,2015-07-29,2015-10-30,7.00000,2.56887,1.66364,0.38723,1.0380583409298085
BMS,2015-10-30,2016-02-19,7.00000,2.15812,1.77318,0.37704,1.0476399560922065
BMS,2016-02-19,2016-04-29,6.00000,1.89951,1.89034,0.39810,1.0461022632020118
BMS,2016-04-29,2016-07-29,6.00000,2.06197,1.89930,0.40771,1.0310496794871795
BMS,2016-07-29,2016-10-28,5.00000,2.07489,1.90373,0.41250,0.9269477365455605
BMS,2016-10-28,2017-02-17,7.00000,1.91871,1.92525,0.40055,1.0213791657933347
BMS,2017-02-17,2017-04-28,7.00000,2.02309,1.94967,0.41583,0.9238662015185718
BMS,2017-04-28,2017-07-28,4.00000,1.91207,1.99477,0.41103,0.9671257219013771
BMS,2017-07-28,2017-10-27,5.00000,1.78420,2.02862,0.40096,1.063849333945797
BMS,2017-10-27,2018-02-23,5.00000,1.79750,2.03840,0.40021,0.9730138169257341
BMS,2018-02-23,2018-04-27,3.00000,1.85723,2.08017,0.42255,0.9735966274683826
BMS,2018-04-27,2018-07-27,5.00000,1.88253,2.03166,0.41822,1.0412488605287145
BMS,2018-07-27,2018-10-26,8.00000,1.85704,2.10149,0.41908,0.9785511052746773
BMS,2018-10-26,2019-02-15,5.00000,1.78483,2.03580,0.40062,1.172444643256542
BMS,2019-02-15,2019-04-26,7.00000,1.75969,1.93692,0.38101,1.0930942388401372
BMY,2011-07-28,2011-10-27,6.00000,1.99393,0.97169,0.17337,1.1556948798328108
BMY,2011-10-27,2012-02-17,8.00000,2.03323,0.94780,0.17552,0.9840265220012056
BMY,2012-02-17,2012-04-26,8.00000,1.96889,1.07790,0.16655,1.0520673813169985
BMY,2012-04-26,2012-07-25,7.00000,1.63154,0.99483,0.16709,1.013391557496361
BMY,2012-07-25,2012-10-24,5.00000,1.57531,1.00272,0.17195,0.9436943407066934
BMY,2012-10-24,2013-02-15,3.00000,1.13215,1.59309,0.20417,1.1168949771689496
BMY,2013-02-15,2013-04-25,3.00000,1.15002,1.63213,0.20598,1.1125647315344782
BMY,2013-04-25,2013-07-25,2.00000,1.19753,1.62486,0.21953,1.0737383635472808
BMY,2013-07-25,2013-10-23,5.00000,1.25521,1.52223,0.19878,1.136664385124344
BMY,2013-10-23,2014-02-14,8.00000,1.28361,1.50129,0.19596,1.072059413890004
BMY,2014-02-14,2014-04-29,5.00000,1.52058,1.53295,0.21611,0.9091930350121701
BMY,2014-04-29,2014-07-24,5.00000,1.86332,1.15208,0.22882,1.0082372322899507
BMY,2014-07-24,2014-10-24,5.00000,1.80328,1.17849,0.23093,1.0735294117647058
BMY,2014-10-24,2015-02-13,7.00000,1.74960,1.20051,0.22924,1.13603500761035
BMY,2015-02-13,2015-04-28,5.00000,1.72651,1.25249,0.23207,1.083738067325406
BMY,2015-04-28,2015-07-23,7.00000,1.94108,1.14029,0.22207,1.0764951321279554
BMY,2015-07-23,2015-10-27,6.00000,1.75602,1.08973,0.23064,0.9402813666379558
BMY,2015-10-27,2016-02-12,6.00000,1.80581,1.08073,0.22889,0.9190839694656489
BMY,2016-02-12,2016-04-28,5.00000,1.29911,1.20105,0.21069,1.192358803986711
BMY,2016-04-28,2016-07-28,4.00000,1.47624,1.19174,0.21005,1.0505711897464474
BMY,2016-07-28,2016-10-27,5.00000,1.55967,1.17741,0.20517,0.69513327144941
BMY,2016-10-27,2017-02-21,7.00000,1.46776,1.13719,0.20239,1.0379626096909575
BMY,2017-02-21,2017-04-27,8.00000,1.55005,1.06197,0.19901,1.0174600257305644
BMY,2017-04-27,2017-07-27,6.00000,1.60290,1.26605,0.25606,0.9633309248554913
BMY,2017-07-27,2017-10-26,6.00000,1.58855,1.25417,0.24595,1.1721357584849053
BMY,2017-10-26,2018-02-13,6.00000,1.59441,1.27819,0.24849,1.004639257718765
BMY,2018-02-13,2018-04-26,5.00000,1.55328,1.83202,0.23731,0.8205414012738854
BMY,2018-04-26,2018-07-26,5.00000,1.52213,1.56338,0.23275,1.1665049485736463
BMY,2018-07-26,2018-10-25,7.00000,1.40454,1.62852,0.22631,0.8123440359341207
BMY,2018-10-25,2019-02-25,7.00000,1.53384,1.45338,0.21661,1.047511775547819
BMY,2019-02-25,2019-04-25,9.00000,1.61066,1.47653,0.21006,0.8807429130009775
BMY,2019-04-25,2019-07-25,7.00000,1.93338,1.27421,0.17270,0.9522752497225305
BMY,2019-07-25,2019-10-31,5.00000,3.88384,2.41545,0.45280,1.3160839160839162
BMY,2019-10-31,2020-02-24,5.00000,3.83173,2.23493,0.43458,1.1349628055260361
BMY,2020-02-24,2020-05-07,2.00000,1.60369,1.51352,0.35964,0.9756554307116105
BNED,2016-09-08,2016-12-06,3.00000,1.30918,1.09172,0.04290,0.8615123194562447
BNED,2016-12-06,2017-02-28,6.00000,1.31941,0.96584,0.01854,0.9536489151873767
BNED,2017-02-28,2017-07-12,5.00000,1.27948,1.10398,0.01514,1.1220268872802481
BNED,2017-07-12,2017-08-30,4.00000,1.45838,0.82124,0.13576,0.5824884792626729
BNED,2017-08-30,2017-12-05,2.00000,1.32238,1.37724,0.14820,1.096518987341772
BNED,2017-12-05,2018-03-01,6.00000,1.20993,1.09256,0.03797,1.0822510822510822
BNED,2018-03-01,2018-06-20,4.00000,1.28719,2.07700,0.08495,0.8640000000000001
BNED,2018-06-20,2018-08-22,5.00000,1.49800,1.22071,0.19102,0.8811728395061728
BNED,2018-08-22,2018-12-04,2.00000,1.32107,1.96714,0.18220,1.0507880910683012
BNED,2018-12-04,2019-03-05,7.00000,1.22472,1.38339,0.00674,1.0016666666666667
BNED,2019-03-05,2019-06-25,4.00000,1.32040,1.66038,0.05934,0.5174708818635607
BNED,2019-06-25,2019-08-27,3.00000,1.44750,1.09969,0.14109,1.157556270096463
BNED,2019-08-27,2019-12-04,3.00000,1.16114,2.57078,0.11628,1.1194444444444445
BNED,2019-12-04,2020-03-03,5.00000,1.08167,2.01814,0.00000,0.7568238213399503
BNED,2020-03-03,2020-07-14,1.00000,1.24262,2.12191,0.04615,0.6721311475409836
BNFT,2015-11-05,2016-02-25,5.00000,1.32941,-20.72477,0.29505,0.8842857142857142
BNFT,2016-02-25,2016-05-05,5.00000,1.17381,-11.11267,0.35733,1.260096930533118
BNFT,2016-05-05,2016-08-04,1.00000,1.13992,-6.09885,0.29932,1.1425641025641027
BNFT,2016-08-04,2016-11-04,4.00000,0.99839,-6.18250,0.45659,0.5610412926391383
BNFT,2016-11-04,2017-02-24,4.00000,1.04848,-5.32704,0.45841,0.998
BNFT,2017-02-24,2017-04-28,4.00000,1.04564,-6.41593,0.55864,1.282565130260521
BNFT,2017-04-28,2017-08-04,4.00000,1.25052,-6.03662,0.63090,0.8453125
BNFT,2017-08-04,2017-11-03,3.00000,1.11506,-5.93076,0.64801,0.8484288354898336
BNFT,2017-11-03,2018-03-15,2.00000,1.08074,-5.63245,0.69953,1.0239651416122004
BNFT,2018-03-15,2018-05-08,5.00000,1.02466,-23.02122,0.60033,1.34468085106383
BNFT,2018-05-08,2018-08-03,4.00000,1.08993,-11.44592,0.65344,1.0759493670886076
BNFT,2018-08-03,2018-11-02,4.00000,0.97633,-7.58992,0.70824,1.2055882352941176
BNFT,2018-11-02,2019-02-26,5.00000,0.87323,-5.92379,0.74237,1.422298121493047
BNFT,2019-02-26,2019-05-02,4.00000,2.91514,-31.74819,0.74476,0.6006861063464838
BNFT,2019-05-02,2019-08-07,3.00000,2.65338,-33.82281,0.78743,0.6710451170759565
BNFT,2019-08-07,2019-11-07,5.00000,2.52560,-18.57105,0.80595,1.042127659574468
BNFT,2019-11-07,2020-03-05,4.00000,2.46233,-13.12265,0.83653,0.4948958758677011
BNFT,2020-03-05,2020-05-08,3.00000,2.46252,-13.93414,0.83369,0.9521452145214522
BONT,2013-09-11,2013-12-11,6.00000,1.82320,30.96395,0.56870,1.5591489361702129
BONT,2013-12-11,2014-04-16,3.00000,1.77169,36.00334,0.54880,0.5917030567685589
BONT,2014-04-16,2014-06-11,5.00000,1.91885,11.32634,0.54812,0.9335793357933578
BONT,2014-06-11,2014-09-10,2.00000,1.98981,15.30871,0.57617,0.9090909090909091
BONT,2014-09-10,2014-12-10,4.00000,1.80888,25.39042,0.57873,0.7673913043478261
BONT,2014-12-10,2015-04-15,0.00000,1.76871,36.57428,0.56220,1.0297450424929178
BONT,2015-04-15,2015-06-10,6.00000,2.05929,17.17193,0.56929,0.7152682255845942
BONT,2015-06-10,2015-09-09,3.00000,1.41006,27.84101,0.60355,0.775
BONT,2015-09-09,2015-12-09,4.00000,1.63459,100.95834,0.61308,0.5161290322580645
BONT,2015-12-09,2016-04-13,1.00000,1.69982,-104.61630,0.61398,1.0192307692307692
BONT,2016-04-13,2016-06-08,4.00000,2.37071,43.41018,0.63720,0.8113207547169811
BONT,2016-06-08,2016-09-07,4.00000,2.37004,-1202.41700,0.65825,0.9941860465116279
BONT,2016-09-07,2016-12-07,4.00000,1.73336,-39.55682,0.63915,1.064327485380117
BONT,2016-12-07,2017-04-12,3.00000,1.79990,-26.26771,0.64125,0.3516483516483516
BONT,2017-04-12,2017-06-07,4.00000,2.24957,-67.06659,0.65733,0.78125
BONT,2017-06-07,2017-09-06,1.00000,2.32170,-19.63919,0.70407,1.32
BONT,2017-09-06,2017-12-12,5.00000,2.15021,-13.50055,0.71158,0.6060606060606061
BOOM,2013-07-30,2013-10-30,7.00000,3.22777,0.42228,0.00055,1.2507010656197421
BOOM,2013-10-30,2014-03-07,6.00000,3.96829,0.34106,0.00045,0.911659192825112
BOOM,2014-03-07,2014-04-29,3.00000,3.38427,0.39020,0.01209,0.9508116084604034
BOOM,2014-04-29,2014-07-29,6.00000,3.53792,0.37475,0.00218,1.067770305225039
BOOM,2014-07-29,2014-10-28,4.00000,4.35733,0.36968,0.00008,0.8221899224806201
BOOM,2014-10-28,2015-03-16,6.00000,4.54688,0.35969,0.00002,0.8791985857395405
BOOM,2015-03-16,2015-04-28,4.00000,2.92531,0.41580,0.00000,0.8974530831099196
BOOM,2015-04-28,2015-07-28,0.00000,3.38643,0.48313,0.00000,0.7879014189693802
BOOM,2015-07-28,2015-10-30,1.00000,3.26305,0.52563,0.00000,0.70521327014218
BOOM,2015-10-30,2016-03-11,1.00000,3.89619,0.51833,0.00002,0.8911290322580645
BOOM,2016-03-11,2016-04-29,2.00000,2.62794,0.53851,0.00000,1.3770739064856714
BOOM,2016-04-29,2016-07-28,4.00000,2.49338,0.50428,0.00000,1.117196056955093
BOOM,2016-07-28,2016-10-27,4.00000,2.86327,0.45632,0.00000,0.9794117647058824
BOOM,2016-10-27,2017-03-09,4.00000,2.43239,0.40660,0.00000,1.4064064064064064
BOOM,2017-03-09,2017-04-27,6.00000,2.38589,0.44610,0.00000,1.0782918149466192
BOOM,2017-04-27,2017-07-27,3.00000,2.73525,0.48376,0.00000,0.8646864686468646
BOOM,2017-07-27,2017-10-26,7.00000,2.88432,0.48628,0.00000,1.484732824427481
BOOM,2017-10-26,2018-03-08,5.00000,2.75776,0.55088,0.00000,1.187660668380463
BOOM,2018-03-08,2018-04-26,5.00000,2.19072,0.63625,0.00000,1.354978354978355
BOOM,2018-04-26,2018-07-26,4.00000,2.30228,0.78183,0.00000,1.5878594249201279
BOOM,2018-07-26,2018-10-25,5.00000,2.21935,0.84526,0.00000,0.6309859154929577
BOOM,2018-10-25,2019-02-21,6.00000,2.14778,0.92243,0.00000,1.1224489795918369
BOOM,2019-02-21,2019-04-25,6.00000,2.04780,0.79034,0.17201,1.9045454545454545
BOOM,2019-04-25,2019-07-25,5.00000,2.18149,0.78701,0.16296,0.9255668257756562
BOOM,2019-07-25,2019-10-25,6.00000,2.25091,0.74423,0.12577,0.7408541498791298
BOOM,2019-10-25,2020-02-24,6.00000,2.37658,0.65084,0.10201,0.8277137263432673
BOOM,2020-02-24,2020-04-23,5.00000,2.02110,0.61159,0.05145,0.6449408672798949
BOOM,2020-04-23,2020-07-23,5.00000,2.19424,0.54840,0.05031,1.162999185004075
BOOT,2017-11-06,2018-02-01,7.00000,1.32324,2.19269,0.32509,1.7266401590457257
BOOT,2018-02-01,2018-05-02,7.00000,1.46056,1.89343,0.32201,1.1105354058721932
BOOT,2018-05-02,2018-08-08,6.00000,1.59689,1.73963,0.32402,1.347848626231208
BOOT,2018-08-08,2018-10-26,6.00000,1.58670,1.59432,0.30710,1.0803846153846153
BOOT,2018-10-26,2019-02-05,8.00000,1.56145,1.63526,0.29195,0.8333926664293343
BOOT,2019-02-05,2019-05-24,7.00000,1.61883,1.57357,0.27588,1.2896198205894918
BOOT,2019-05-24,2019-08-02,6.00000,1.82531,1.40788,0.28457,1.072209340841338
BOOT,2019-08-02,2019-10-31,4.00000,1.14247,1.94021,0.13381,1.2048192771084338
BOOT,2019-10-31,2020-02-04,4.00000,1.13956,2.02585,0.12592,1.0966666666666667
BOOT,2020-02-04,2020-05-22,5.00000,1.23458,1.79301,0.12412,0.4980126256722001
BOX,2017-03-24,2017-06-09,5.00000,1.08109,5.60593,0.15282,1.1674786845310596
BOX,2017-06-09,2017-09-08,5.00000,1.06720,6.75140,0.17312,0.9467918622848198
BOX,2017-09-08,2017-12-08,4.00000,1.02019,10.30276,0.17585,1.193939393939394
BOX,2017-12-08,2018-03-22,3.00000,0.99681,16.74787,0.18154,1.0313797877249653
BOX,2018-03-22,2018-06-08,6.00000,1.01325,35.98330,0.15504,1.1503355704697986
BOX,2018-06-08,2018-09-07,6.00000,1.00016,10.33710,0.17099,0.9334889148191365
BOX,2018-09-07,2018-12-06,4.00000,0.95257,14.52720,0.17073,0.7383333333333333
BOX,2018-12-06,2019-03-20,5.00000,0.89851,20.32446,0.17965,1.1275395033860045
BOX,2019-03-20,2019-06-06,5.00000,0.92520,19.70247,0.06152,0.8538538538538538
BOX,2019-06-06,2019-09-06,4.00000,0.82651,26.03913,0.04844,1.0046893317702228
BOX,2019-09-06,2019-12-06,3.00000,0.79525,36.15602,0.04835,1.017502917152859
BOX,2019-12-06,2020-03-19,4.00000,0.75954,39.62181,0.04740,0.5498853211009174
BOX,2020-03-19,2020-06-04,3.00000,0.79269,41.93917,0.04167,1.970802919708029
BR,2013-02-07,2013-05-07,7.00000,1.89779,1.36942,0.28251,1.0779330792037272
BR,2013-05-07,2013-08-08,5.00000,1.58348,1.49274,0.27291,1.1787819253438114
BR,2014-02-06,2014-05-09,9.00000,1.99826,1.26122,0.27029,1.0727679820878815
BR,2014-05-09,2014-08-07,9.00000,1.64918,1.36945,0.24607,1.069658231150535
BR,2015-02-05,2015-05-08,8.00000,2.16959,1.13677,0.24969,1.0634068773603658
BR,2015-05-08,2015-08-07,4.00000,1.75617,1.53833,0.27586,0.9951401869158879
BR,2015-08-07,2015-11-05,6.00000,1.69267,1.55238,0.29112,1.1100676183320812
BR,2015-11-05,2016-02-04,2.00000,1.92615,1.48794,0.31936,0.9184433164128596
BR,2016-02-04,2016-05-05,6.00000,1.93279,1.49968,0.32059,1.099852616064849
BR,2016-05-05,2016-08-09,6.00000,1.72682,1.79659,0.32470,1.139865996649916
BR,2016-08-09,2016-11-09,5.00000,1.86044,1.74778,0.35350,0.918295371050698
BR,2016-11-09,2017-02-08,3.00000,1.38018,1.79865,0.38266,1.0870539286285807
BR,2017-02-08,2017-05-10,5.00000,1.40912,2.00974,0.40646,1.0216399234506108
BR,2017-05-10,2017-08-10,5.00000,1.26222,2.44015,0.39070,1.0512968299711813
BR,2017-08-10,2017-11-08,6.00000,1.32850,2.13766,0.34990,1.2077850877192984
BR,2017-11-08,2018-02-08,5.00000,1.69741,2.10666,0.40078,1.0668406718111665
BR,2018-02-08,2018-05-08,7.00000,1.79386,2.02570,0.37622,1.1594511222210402
BR,2018-05-08,2018-08-07,7.00000,1.56797,1.99931,0.34523,1.0928440366972478
BR,2018-08-07,2018-11-06,6.00000,1.27505,2.01965,0.31876,0.9924445936870382
BR,2018-11-06,2019-02-07,5.00000,1.68830,1.74036,0.33819,0.8446117408221958
BR,2019-02-07,2019-05-07,5.00000,1.61649,1.99082,0.35563,1.1794692038057086
BR,2019-05-07,2019-08-06,8.00000,1.69512,1.84587,0.32603,1.038804449350429
BR,2019-08-06,2019-11-06,5.00000,1.29878,2.44165,0.37890,0.9683668464933791
BR,2019-11-06,2020-01-31,3.00000,1.05227,2.69028,0.41898,1.0170507301426521
BR,2020-01-31,2020-05-08,5.00000,0.89856,2.89604,0.42165,0.9876338285334882
BRC,2013-03-08,2013-06-06,6.00000,1.42346,0.72084,0.24526,0.9043326548415237
BRC,2013-06-06,2013-09-30,6.00000,1.57866,0.62624,0.20125,0.9646302250803858
BRC,2014-03-05,2014-06-04,6.00000,1.79491,0.66550,0.20046,0.9718361375274324
BRC,2014-06-04,2014-09-29,7.00000,1.51678,0.68018,0.20616,0.8404215280391418
BRC,2015-03-04,2015-05-27,5.00000,2.01333,0.75887,0.24408,0.9440765268579838
BRC,2015-05-27,2015-09-21,6.00000,2.00860,0.74624,0.23499,0.798908807482463
BRC,2015-09-21,2015-11-19,5.00000,1.89548,0.80861,0.23869,1.099512195121951
BRC,2015-11-19,2016-02-19,8.00000,2.39590,0.83123,0.23894,1.0629991126885538
BRC,2016-02-19,2016-05-19,8.00000,2.58324,0.83343,0.24500,1.1648580968280466
BRC,2016-05-19,2016-09-15,8.00000,2.62198,0.78264,0.22854,1.2221426012182013
BRC,2016-09-15,2016-11-16,8.00000,2.44366,0.72957,0.20778,1.1067135737320435
BRC,2016-11-16,2017-02-16,8.00000,2.59777,0.71038,0.20563,1.0344370860927152
BRC,2017-02-16,2017-05-25,6.00000,2.54116,0.58001,0.16240,0.946222791293214
BRC,2017-05-25,2017-08-16,6.00000,2.48306,0.52583,0.13616,0.8822733423545331
BRC,2017-08-16,2017-11-16,5.00000,2.17852,0.50002,0.10261,1.1641104294478528
BRC,2017-11-16,2018-02-22,7.00000,2.18614,0.48401,0.08941,0.9736495388669302
BRC,2018-02-22,2018-05-24,5.00000,2.41229,0.41315,0.06883,1.0514208389715831
BRC,2018-05-24,2018-09-13,6.00000,2.34324,0.40667,0.05628,1.1093951093951093
BRC,2018-09-13,2018-11-15,7.00000,2.46869,0.40528,0.04978,0.9976798143851507
BRC,2018-11-15,2019-02-21,5.00000,2.72071,0.38901,0.05068,1.087906976744186
BRC,2019-02-21,2019-05-23,5.00000,3.06487,0.34848,0.04764,0.9980761008978195
BRC,2019-05-23,2019-09-06,6.00000,3.03131,0.35333,0.04508,1.1017348468622832
BRC,2019-09-06,2019-11-21,5.00000,2.36946,0.36030,0.04335,1.0754276827371696
BRC,2019-11-21,2020-02-20,6.00000,2.88581,0.40465,0.04073,0.9052783803326102
BRC,2020-02-20,2020-05-21,6.00000,3.47768,0.35100,0.04082,0.8997603833865816
BRCD,2012-08-31,2012-12-14,8.00000,1.78506,0.59588,0.18005,0.930915371329879
BRCD,2012-12-14,2013-03-01,9.00000,1.89294,0.60177,0.16787,1.0371057513914657
BRCD,2013-03-01,2013-05-31,6.00000,1.67957,0.70820,0.23849,0.9695885509838998
BRCD,2013-05-31,2013-08-30,8.00000,2.12026,0.56273,0.17069,1.4095940959409594
BRCD,2013-08-30,2013-12-16,7.00000,2.43632,0.52639,0.17006,1.0968586387434556
BRCD,2013-12-16,2014-02-28,8.00000,2.53772,0.54311,0.16464,1.1515513126491645
BRCD,2014-02-28,2014-06-06,7.00000,2.88570,0.52617,0.16734,0.9450777202072538
BRCD,2014-06-06,2014-09-05,6.00000,2.94229,0.54508,0.16563,1.1260964912280702
BRCD,2014-09-05,2014-12-19,8.00000,3.05721,0.54151,0.16581,1.121713729308666
BRCD,2014-12-19,2015-03-06,8.00000,2.82306,0.55049,0.15948,1.0668402777777777
BRCD,2015-03-06,2015-06-05,4.00000,2.59856,0.70783,0.25920,1.0008136696501222
BRCD,2015-06-05,2015-09-04,7.00000,3.21868,0.60128,0.19986,0.8333333333333333
